1490037409.381971,0.419248,-0.041144,0.291443,0.224753,-1.739112,-2.304685,0.845218,1.281845,1.563164
1490037409.390108,0.419451,-0.040371,0.291317,0.226946,-1.739855,-2.304409,0.846129,1.279701,1.563176
1490037409.397960,0.419631,-0.039569,0.291174,0.229211,-1.740550,-2.304229,0.846980,1.277617,1.563128
1490037409.406087,0.419849,-0.038750,0.291067,0.231525,-1.741257,-2.303906,0.847759,1.275365,1.563140
1490037409.413940,0.420021,-0.037983,0.290900,0.233742,-1.742036,-2.303738,0.848778,1.273088,1.563104
1490037409.422066,0.420218,-0.037173,0.290772,0.236042,-1.742767,-2.303474,0.849652,1.270824,1.563128
1490037409.429937,0.420403,-0.036393,0.290649,0.238295,-1.743475,-2.303223,0.850528,1.268452,1.563152
1490037409.438055,0.420598,-0.035547,0.290504,0.240704,-1.744230,-2.302983,0.851414,1.266068,1.563152
1490037409.445910,0.420793,-0.034674,0.290342,0.243161,-1.745033,-2.302754,0.852373,1.263744,1.563128
1490037409.454051,0.420978,-0.033843,0.290223,0.245570,-1.745776,-2.302479,0.853369,1.261169,1.563164
1490037409.461927,0.421181,-0.032977,0.290087,0.248027,-1.746567,-2.302179,0.854315,1.258701,1.563140
1490037409.470038,0.421362,-0.032095,0.289894,0.250544,-1.747430,-2.301999,0.855382,1.256185,1.563116
1490037409.477898,0.421589,-0.031190,0.289762,0.253096,-1.748269,-2.301628,0.856317,1.253609,1.563152
1490037409.486017,0.421769,-0.030249,0.289629,0.255769,-1.749025,-2.301376,0.857312,1.250985,1.563081
1490037409.492865,0.421957,-0.029316,0.289506,0.258418,-1.749803,-2.301076,0.858354,1.248350,1.563140
1490037409.502015,0.422155,-0.028358,0.289347,0.261114,-1.750666,-2.300789,0.859421,1.245726,1.563152
1490037409.509885,0.422355,-0.027401,0.289179,0.263811,-1.751578,-2.300489,0.860572,1.243054,1.563116
1490037409.517994,0.422541,-0.026406,0.289025,0.266627,-1.752428,-2.300213,0.861686,1.240275,1.563176
1490037409.525890,0.422733,-0.025443,0.288863,0.269372,-1.753316,-2.299913,0.862801,1.237424,1.563152
1490037409.534006,0.422918,-0.024434,0.288700,0.272212,-1.754215,-2.299626,0.864000,1.234644,1.563176
1490037409.542130,0.423130,-0.023423,0.288546,0.275077,-1.755138,-2.299254,0.865102,1.231662,1.563128
1490037409.549984,0.423322,-0.022403,0.288371,0.277977,-1.756084,-2.298942,0.866301,1.228642,1.563128
1490037409.557844,0.423503,-0.021356,0.288175,0.280937,-1.757032,-2.298690,0.867476,1.225672,1.563104
1490037409.565973,0.423700,-0.020271,0.287999,0.283981,-1.758002,-2.298355,0.868698,1.222664,1.563164
1490037409.574136,0.423892,-0.019169,0.287816,0.287097,-1.758985,-2.298031,0.869933,1.219478,1.563164
1490037409.581972,0.424073,-0.018051,0.287608,0.290213,-1.759968,-2.297767,0.871119,1.216495,1.563140
1490037409.590101,0.424259,-0.016923,0.287418,0.293377,-1.760975,-2.297444,0.872402,1.213356,1.563176
1490037409.597963,0.424450,-0.015742,0.287231,0.296661,-1.761994,-2.297096,0.873685,1.210193,1.563128
1490037409.606085,0.424639,-0.014614,0.287036,0.299825,-1.763025,-2.296748,0.874942,1.206983,1.563176
1490037409.613952,0.424816,-0.013443,0.286853,0.303097,-1.764044,-2.296401,0.876285,1.203760,1.563128
1490037409.622058,0.424994,-0.012270,0.286633,0.306392,-1.765122,-2.296089,0.877616,1.200418,1.563176
1490037409.629947,0.425192,-0.011069,0.286418,0.309736,-1.766213,-2.295717,0.878826,1.197039,1.563128
1490037409.638060,0.425379,-0.009878,0.286209,0.313044,-1.767328,-2.295334,0.880204,1.193756,1.563176
1490037409.645934,0.425557,-0.008660,0.286010,0.316448,-1.768419,-2.294950,0.881583,1.190294,1.563152
1490037409.654052,0.425717,-0.007446,0.285783,0.319851,-1.769522,-2.294638,0.882973,1.186844,1.563092
1490037409.661927,0.425897,-0.006184,0.285605,0.323352,-1.770576,-2.294207,0.884256,1.183346,1.563188
1490037409.670043,0.426069,-0.004888,0.285376,0.326935,-1.771739,-2.293835,0.885682,1.179847,1.563128
1490037409.677916,0.426232,-0.003587,0.285145,0.330543,-1.772889,-2.293476,0.887084,1.176277,1.563164
1490037409.686020,0.426389,-0.002265,0.284932,0.334222,-1.774016,-2.293092,0.888498,1.172587,1.563152
1490037409.692866,0.426548,-0.000974,0.284704,0.337817,-1.775179,-2.292708,0.889913,1.168909,1.563140
1490037409.702026,0.426700,0.000311,0.284492,0.341413,-1.776354,-2.292289,0.891447,1.165135,1.563140
1490037409.709898,0.426855,0.001656,0.284251,0.345140,-1.777541,-2.291905,0.892825,1.161373,1.563152
1490037409.718011,0.426983,0.003000,0.284001,0.348903,-1.778763,-2.291557,0.894432,1.157480,1.563104
1490037409.725920,0.427132,0.004394,0.283757,0.352739,-1.780010,-2.291138,0.895954,1.153694,1.563164
1490037409.734000,0.427270,0.005825,0.283499,0.356658,-1.781232,-2.290766,0.897368,1.149932,1.563152
1490037409.742139,0.427395,0.007229,0.283229,0.360541,-1.782526,-2.290395,0.899011,1.146050,1.563140
1490037409.749989,0.427528,0.008643,0.283023,0.364425,-1.783725,-2.289915,0.900545,1.142205,1.563116
1490037409.757877,0.427654,0.010089,0.282771,0.368416,-1.785032,-2.289471,0.902211,1.138179,1.563164
1490037409.765985,0.427756,0.011523,0.282537,0.372382,-1.786230,-2.289076,0.903745,1.134201,1.563116
1490037409.773870,0.427862,0.012973,0.282305,0.376386,-1.787501,-2.288620,0.905447,1.130152,1.563140
1490037409.781980,0.427974,0.014460,0.282027,0.380485,-1.788832,-2.288200,0.907017,1.125983,1.563104
1490037409.790126,0.428054,0.015986,0.281784,0.384680,-1.790126,-2.287769,0.908815,1.121897,1.563128
1490037409.797970,0.428150,0.017492,0.281522,0.388803,-1.791444,-2.287325,0.910445,1.117824,1.563164
1490037409.806112,0.428239,0.019019,0.281265,0.393010,-1.792775,-2.286858,0.912123,1.113535,1.563116
1490037409.813952,0.428330,0.020562,0.280973,0.397228,-1.794165,-2.286414,0.913765,1.109330,1.563116
1490037409.821859,0.428402,0.022118,0.280701,0.401519,-1.795508,-2.285971,0.915419,1.104932,1.563128
1490037409.829981,0.428471,0.023708,0.280393,0.405882,-1.796946,-2.285539,0.917169,1.100535,1.563092
1490037409.838081,0.428558,0.025301,0.280118,0.410209,-1.798348,-2.285011,0.918787,1.096235,1.563176
1490037409.845942,0.428597,0.026941,0.279839,0.414691,-1.799703,-2.284580,0.920501,1.091861,1.563104
1490037409.854074,0.428644,0.028595,0.279521,0.419198,-1.801177,-2.284136,0.922287,1.087429,1.563092
1490037409.862007,0.428667,0.030275,0.279244,0.423776,-1.802555,-2.283681,0.924073,1.083008,1.563152
1490037409.870049,0.428700,0.031923,0.278968,0.428283,-1.803982,-2.283165,0.925895,1.078467,1.563164
1490037409.877922,0.428714,0.033537,0.278642,0.432742,-1.805456,-2.282746,0.927716,1.073806,1.563140
1490037409.886044,0.428737,0.035185,0.278361,0.437236,-1.806918,-2.282206,0.929599,1.069278,1.563140
1490037409.892872,0.428752,0.036815,0.278040,0.441731,-1.808441,-2.281715,0.931468,1.064509,1.563104
1490037409.902043,0.428734,0.038542,0.277744,0.446454,-1.809915,-2.281223,0.933434,1.059813,1.563104
1490037409.909901,0.428720,0.040296,0.277416,0.451224,-1.811437,-2.280744,0.935292,1.055116,1.563104
1490037409.918066,0.428696,0.042010,0.277085,0.455910,-1.812984,-2.280264,0.937245,1.050371,1.563164
1490037409.925937,0.428658,0.043763,0.276792,0.460693,-1.814446,-2.279748,0.939127,1.045603,1.563176
1490037409.934026,0.428630,0.045487,0.276513,0.465415,-1.815944,-2.279149,0.941069,1.040691,1.563140
1490037409.941892,0.428575,0.047232,0.276155,0.470209,-1.817550,-2.278682,0.943083,1.035730,1.563140
1490037409.950025,0.428510,0.049023,0.275842,0.475112,-1.819073,-2.278154,0.945012,1.030734,1.563164
1490037409.959009,0.428434,0.050839,0.275528,0.480050,-1.820619,-2.277615,0.947026,1.025846,1.563176
1490037409.966031,0.428370,0.052684,0.275164,0.485048,-1.822261,-2.277075,0.948908,1.020826,1.563188
1490037409.973890,0.428264,0.054509,0.274824,0.490034,-1.823831,-2.276583,0.950934,1.015842,1.563128
1490037409.982000,0.428170,0.056317,0.274503,0.494960,-1.825353,-2.276044,0.952756,1.010834,1.563152
1490037409.990129,0.428078,0.058096,0.274174,0.499790,-1.826960,-2.275457,0.954781,1.005933,1.563128
1490037409.997989,0.427977,0.059895,0.273819,0.504669,-1.828566,-2.274917,0.956639,1.000997,1.563152
1490037410.005853,0.427861,0.061654,0.273453,0.509440,-1.830208,-2.274402,0.958665,0.996204,1.563128
1490037410.013974,0.427729,0.063382,0.273120,0.514138,-1.831718,-2.273910,0.960523,0.991507,1.563128
1490037410.021831,0.427588,0.065103,0.272782,0.518837,-1.833241,-2.273419,0.962392,0.986703,1.563152
1490037410.029964,0.427428,0.066806,0.272455,0.523487,-1.834739,-2.272939,0.964358,0.982042,1.563116
1490037410.038105,0.427255,0.068461,0.272139,0.528054,-1.836165,-2.272496,0.966216,0.977297,1.563140
1490037410.045963,0.427095,0.070146,0.271822,0.532645,-1.837640,-2.271980,0.968062,0.972637,1.563104
1490037410.054098,0.426899,0.071825,0.271537,0.537248,-1.838994,-2.271513,0.969884,0.968036,1.563236
1490037410.061952,0.426723,0.073528,0.271196,0.541839,-1.840493,-2.271033,0.971694,0.963602,1.563176
1490037410.070303,0.426533,0.075225,0.270877,0.546417,-1.841943,-2.270541,0.973503,0.959193,1.563188
1490037410.076900,0.426329,0.076886,0.270547,0.550936,-1.843381,-2.270098,0.975313,0.954748,1.563164
1490037410.086063,0.426156,0.078486,0.270266,0.555288,-1.844735,-2.269546,0.976884,0.950231,1.563212
1490037410.093162,0.425929,0.080042,0.269943,0.559590,-1.846114,-2.269162,0.978718,0.945822,1.563152
1490037410.102045,0.425738,0.081575,0.269602,0.563798,-1.847528,-2.268731,0.980300,0.941352,1.563164
1490037410.109918,0.425520,0.083127,0.269324,0.568053,-1.848834,-2.268252,0.981978,0.936991,1.563140
1490037410.118040,0.425313,0.084571,0.269084,0.572033,-1.850057,-2.267748,0.983644,0.932809,1.563128
1490037410.125934,0.425051,0.086304,0.268769,0.576659,-1.851412,-2.267317,0.985298,0.928735,1.563152
1490037410.134021,0.424823,0.087829,0.268478,0.580819,-1.852730,-2.266849,0.986940,0.924542,1.563164
1490037410.141896,0.424567,0.089326,0.268206,0.584930,-1.853977,-2.266429,0.988666,0.920480,1.563140
1490037410.150012,0.424333,0.090833,0.267884,0.589006,-1.855307,-2.266022,0.990200,0.916526,1.563164
1490037410.157895,0.424102,0.092300,0.267588,0.593033,-1.856650,-2.265530,0.991866,0.912273,1.563188
1490037410.166052,0.423863,0.093769,0.267266,0.597036,-1.857968,-2.265123,0.993353,0.908223,1.563152
1490037410.173884,0.423604,0.095249,0.266979,0.601028,-1.859227,-2.264703,0.994959,0.904508,1.563176
1490037410.182005,0.423330,0.096681,0.266672,0.605008,-1.860461,-2.264355,0.996445,0.900351,1.563164
1490037410.190020,0.423066,0.098090,0.266386,0.608868,-1.861684,-2.263960,0.997979,0.896504,1.563164
1490037410.197996,0.422806,0.099493,0.266133,0.612691,-1.862882,-2.263492,0.999561,0.892718,1.563176
1490037410.205859,0.422539,0.100885,0.265837,0.616515,-1.864117,-2.263097,1.001048,0.888824,1.563176
1490037410.213986,0.422276,0.102225,0.265566,0.620195,-1.865316,-2.262677,1.002594,0.885085,1.563176
1490037410.221859,0.421998,0.103551,0.265282,0.623863,-1.866478,-2.262329,1.004032,0.881335,1.563200
1490037410.229978,0.421718,0.104875,0.265008,0.627507,-1.867641,-2.261958,1.005531,0.877692,1.563176
1490037410.238097,0.421441,0.106180,0.264719,0.631104,-1.868828,-2.261598,1.007005,0.874050,1.563164
1490037410.245975,0.421160,0.107486,0.264448,0.634687,-1.869966,-2.261226,1.008419,0.870503,1.563164
1490037410.253862,0.420890,0.108776,0.264188,0.638211,-1.871093,-2.260819,1.009774,0.866980,1.563164
1490037410.261973,0.420617,0.110090,0.263900,0.641772,-1.872280,-2.260423,1.011140,0.863517,1.563140
1490037410.269042,0.420309,0.111357,0.263634,0.645284,-1.873346,-2.260124,1.012519,0.860066,1.563152
1490037410.277959,0.420038,0.112594,0.263399,0.648688,-1.874413,-2.259692,1.013813,0.856532,1.563164
1490037410.284923,0.419744,0.113833,0.263124,0.652068,-1.875504,-2.259380,1.015156,0.853356,1.563164
1490037410.292917,0.419443,0.114965,0.262876,0.655305,-1.876511,-2.259093,1.016522,0.849797,1.563152
1490037410.301837,0.419153,0.116165,0.262600,0.658626,-1.877613,-2.258757,1.017852,0.846406,1.563164
1490037410.310879,0.418842,0.117315,0.262380,0.661874,-1.878597,-2.258421,1.019303,0.843027,1.563140
1490037410.318197,0.418556,0.118510,0.262149,0.665135,-1.879615,-2.258025,1.020562,0.839864,1.563188
1490037410.325951,0.418271,0.119677,0.261899,0.668335,-1.880658,-2.257666,1.021820,0.836701,1.563152
1490037410.334054,0.417976,0.120840,0.261641,0.671512,-1.881677,-2.257354,1.023030,0.833693,1.563212
1490037410.341905,0.417678,0.121948,0.261419,0.674592,-1.882623,-2.257030,1.024289,0.830626,1.563140
1490037410.350057,0.417400,0.123050,0.261150,0.677625,-1.883691,-2.256695,1.025536,0.827546,1.563140
1490037410.357893,0.417112,0.124142,0.260912,0.680646,-1.884673,-2.256359,1.026747,0.824502,1.563188
1490037410.366046,0.416789,0.125300,0.260670,0.683834,-1.885632,-2.256071,1.027945,0.821531,1.563188
1490037410.373922,0.416498,0.126360,0.260460,0.686771,-1.886555,-2.255724,1.029168,0.818607,1.563200
1490037410.382018,0.416214,0.127394,0.260241,0.689648,-1.887478,-2.255388,1.030318,0.815647,1.563200
1490037410.389913,0.415905,0.128438,0.260000,0.692573,-1.888401,-2.255136,1.031481,0.812735,1.563188
1490037410.398015,0.415601,0.129433,0.259788,0.695378,-1.889264,-2.254873,1.032668,0.809920,1.563152
1490037410.405871,0.415314,0.130464,0.259580,0.698219,-1.890163,-2.254525,1.033794,0.807127,1.563164
1490037410.414002,0.415038,0.131456,0.259363,0.700940,-1.891062,-2.254201,1.034885,0.804492,1.563128
1490037410.421911,0.414748,0.132431,0.259121,0.703661,-1.891973,-2.253949,1.035964,0.801759,1.563152
1490037410.429997,0.414476,0.133422,0.258890,0.706370,-1.892896,-2.253625,1.036983,0.799088,1.563140
1490037410.438102,0.414199,0.134342,0.258673,0.708936,-1.893747,-2.253362,1.038026,0.796523,1.563200
1490037410.445985,0.413932,0.135273,0.258442,0.711525,-1.894646,-2.253063,1.039008,0.793791,1.563176
1490037410.453856,0.413649,0.136184,0.258258,0.714079,-1.895425,-2.252775,1.040027,0.791227,1.563176
1490037410.461969,0.413361,0.137078,0.258034,0.716596,-1.896240,-2.252570,1.040986,0.788698,1.563212
1490037410.469830,0.413090,0.137945,0.257876,0.719017,-1.896971,-2.252259,1.042005,0.786290,1.563164
1490037410.477961,0.412809,0.138826,0.257705,0.721487,-1.897690,-2.251983,1.042904,0.783810,1.563200
1490037410.485976,0.412539,0.139658,0.257521,0.723836,-1.898433,-2.251732,1.043851,0.781401,1.563164
1490037410.493024,0.412254,0.140489,0.257320,0.726198,-1.899165,-2.251552,1.044750,0.779028,1.563212
1490037410.501901,0.411996,0.141345,0.257153,0.728547,-1.899919,-2.251216,1.045697,0.776740,1.563200
1490037410.510159,0.411718,0.142180,0.256968,0.730873,-1.900615,-2.251012,1.046524,0.774558,1.563152
1490037410.517802,0.411433,0.142971,0.256767,0.733139,-1.901334,-2.250857,1.047459,0.772306,1.563224
1490037410.525932,0.411187,0.143773,0.256608,0.735333,-1.902041,-2.250545,1.048334,0.770209,1.563188
1490037410.533777,0.410928,0.144587,0.256405,0.737574,-1.902808,-2.250305,1.049185,0.768076,1.563212
1490037410.541931,0.410675,0.145323,0.256222,0.739660,-1.903504,-2.250101,1.050048,0.765943,1.563152
1490037410.550052,0.410419,0.146058,0.256041,0.741734,-1.904163,-2.249922,1.050815,0.763882,1.563188
1490037410.558033,0.410168,0.146751,0.255896,0.743712,-1.904774,-2.249706,1.051702,0.761893,1.563176
1490037410.566038,0.409938,0.147452,0.255735,0.745678,-1.905445,-2.249441,1.052529,0.759843,1.563188
1490037410.573912,0.409695,0.148097,0.255598,0.747548,-1.905997,-2.249262,1.053296,0.757878,1.563176
1490037410.582025,0.409466,0.148738,0.255432,0.749382,-1.906632,-2.249070,1.054099,0.755937,1.563164
1490037410.589914,0.409232,0.149372,0.255269,0.751204,-1.907207,-2.248926,1.054759,0.754032,1.563188
1490037410.598006,0.409002,0.150049,0.255114,0.753086,-1.907831,-2.248699,1.055514,0.752199,1.563176
1490037410.605897,0.408762,0.150668,0.254958,0.754872,-1.908394,-2.248567,1.056269,0.750425,1.563152
1490037410.614013,0.408539,0.151266,0.254843,0.756587,-1.908897,-2.248363,1.056988,0.748652,1.563176
1490037410.621883,0.408328,0.151865,0.254718,0.758276,-1.909425,-2.248147,1.057647,0.746926,1.563188
1490037410.629989,0.408102,0.152455,0.254575,0.759967,-1.909940,-2.248015,1.058271,0.745248,1.563164
1490037410.637894,0.407885,0.153046,0.254457,0.761633,-1.910432,-2.247823,1.058918,0.743631,1.563152
1490037410.645978,0.407686,0.153594,0.254320,0.763179,-1.910959,-2.247655,1.059577,0.742097,1.563188
1490037410.653870,0.407444,0.154176,0.254212,0.764858,-1.911366,-2.247547,1.060177,0.740563,1.563188
1490037410.661994,0.407270,0.154716,0.254094,0.766344,-1.911894,-2.247296,1.060788,0.739041,1.563212
1490037410.669862,0.407064,0.155243,0.253974,0.767855,-1.912325,-2.247176,1.061291,0.737543,1.563176
1490037410.677969,0.406891,0.155715,0.253827,0.769209,-1.912853,-2.247032,1.061890,0.736045,1.563212
1490037410.684805,0.406697,0.156230,0.253724,0.770660,-1.913296,-2.246852,1.062513,0.734667,1.563164
1490037410.692921,0.406546,0.156670,0.253575,0.771907,-1.913800,-2.246721,1.062945,0.733241,1.563152
1490037410.701822,0.406330,0.157197,0.253486,0.773405,-1.914171,-2.246589,1.063521,0.731935,1.563200
1490037410.710111,0.406174,0.157586,0.253373,0.774556,-1.914591,-2.246469,1.064060,0.730605,1.563140
1490037410.717826,0.405993,0.158090,0.253258,0.775934,-1.915010,-2.246337,1.064480,0.729419,1.563200
1490037410.725948,0.405829,0.158505,0.253147,0.777134,-1.915406,-2.246229,1.064947,0.728160,1.563140
1490037410.733825,0.405681,0.158893,0.253065,0.778236,-1.915753,-2.246085,1.065402,0.727046,1.563152
1490037410.741923,0.405546,0.159288,0.252990,0.779327,-1.916113,-2.245894,1.065834,0.725932,1.563176
1490037410.749817,0.405395,0.159658,0.252882,0.780406,-1.916484,-2.245810,1.066278,0.724793,1.563188
1490037410.757937,0.405257,0.159988,0.252778,0.781365,-1.916832,-2.245750,1.066721,0.723834,1.563152
1490037410.766057,0.405138,0.160337,0.252711,0.782336,-1.917168,-2.245558,1.067140,0.722780,1.563188
1490037410.773929,0.404998,0.160695,0.252656,0.783343,-1.917431,-2.245426,1.067524,0.721857,1.563188
1490037410.781812,0.404881,0.160961,0.252558,0.784158,-1.917743,-2.245378,1.067872,0.720839,1.563224
1490037410.789964,0.404769,0.161268,0.252477,0.785009,-1.918042,-2.245282,1.068195,0.720036,1.563176
1490037410.798108,0.404646,0.161584,0.252401,0.785896,-1.918318,-2.245198,1.068495,0.719209,1.563152
1490037410.805902,0.404537,0.161861,0.252330,0.786688,-1.918582,-2.245114,1.068807,0.718406,1.563176
1490037410.814031,0.404432,0.162135,0.252301,0.787455,-1.918773,-2.244982,1.069118,0.717675,1.563140
1490037410.821883,0.404322,0.162384,0.252228,0.788186,-1.919013,-2.244946,1.069430,0.716968,1.563200
1490037410.830028,0.404213,0.162649,0.252166,0.788941,-1.919217,-2.244898,1.069634,0.716261,1.563152
1490037410.837878,0.404121,0.162874,0.252116,0.789577,-1.919409,-2.244838,1.069885,0.715686,1.563200
1490037410.846009,0.404049,0.163084,0.252068,0.790152,-1.919613,-2.244742,1.070101,0.715111,1.563140
1490037410.853870,0.403964,0.163262,0.252030,0.790691,-1.919757,-2.244706,1.070341,0.714559,1.563200
1490037410.861989,0.403881,0.163458,0.251976,0.791255,-1.919936,-2.244670,1.070557,0.714020,1.563188
1490037410.869869,0.403830,0.163614,0.251960,0.791675,-1.920056,-2.244574,1.070713,0.713625,1.563176
1490037410.878002,0.403746,0.163732,0.251891,0.792094,-1.920200,-2.244658,1.070940,0.713170,1.563212
1490037410.884821,0.403715,0.163883,0.251887,0.792466,-1.920320,-2.244502,1.071048,0.712774,1.563200
1490037410.892930,0.403649,0.163989,0.251854,0.792813,-1.920392,-2.244539,1.071180,0.712450,1.563140
1490037410.901188,0.403605,0.164097,0.251841,0.793125,-1.920452,-2.244502,1.071240,0.712115,1.563236
1490037410.909980,0.403579,0.164177,0.251809,0.793341,-1.920572,-2.244467,1.071384,0.711911,1.563176
1490037410.917828,0.403540,0.164270,0.251775,0.793617,-1.920644,-2.244479,1.071348,0.711576,1.563200
1490037410.925992,0.403513,0.164301,0.251759,0.793737,-1.920679,-2.244502,1.071456,0.711456,1.563200
1490037410.933827,0.403494,0.164321,0.251750,0.793832,-1.920728,-2.244490,1.071600,0.711264,1.563200
1490037410.941945,0.403482,0.164401,0.251738,0.794012,-1.920751,-2.244467,1.071432,0.711132,1.563188
1490037410.949816,0.403453,0.164422,0.251789,0.794096,-1.920679,-2.244418,1.071648,0.711156,1.563176
1490037410.957971,0.403466,0.164397,0.251787,0.794036,-1.920691,-2.244407,1.071648,0.711108,1.563176
1490037410.966061,0.403473,0.164382,0.251761,0.794000,-1.920716,-2.244455,1.071551,0.711084,1.563176
1490037410.973983,0.403483,0.164370,0.251770,0.793940,-1.920704,-2.244442,1.071576,0.711240,1.563236
1490037410.981792,0.403505,0.164395,0.251775,0.793964,-1.920751,-2.244335,1.071516,0.711084,1.563176
1490037410.989965,0.403568,0.164435,0.251811,0.793880,-1.920787,-2.244119,1.071408,0.711408,1.563200
1490037410.998046,0.403620,0.164459,0.251842,0.793844,-1.920835,-2.243903,1.071324,0.711288,1.563260
1490037411.006124,0.403684,0.164486,0.251875,0.793749,-1.920883,-2.243687,1.071252,0.711516,1.563140
1490037411.014203,0.403776,0.164521,0.251858,0.793653,-1.921087,-2.243411,1.071132,0.711468,1.563152
1490037411.022789,0.403882,0.164542,0.251865,0.793473,-1.921219,-2.243136,1.070916,0.711672,1.563188
1490037411.030024,0.403973,0.164618,0.251883,0.793449,-1.921387,-2.242776,1.070797,0.711636,1.563176
1490037411.041727,0.404097,0.164619,0.251915,0.793185,-1.921507,-2.242441,1.070653,0.711971,1.563212
1490037411.046036,0.404210,0.164699,0.251941,0.793113,-1.921663,-2.242045,1.070401,0.712055,1.563212
1490037411.053892,0.404341,0.164783,0.251968,0.792993,-1.921878,-2.241577,1.070281,0.712306,1.563152
